T_imp,P_imp,Temp,Temp_std,Press,Press_std,Volume,Volume_std
0.9,0.9,0.9040003174999999,0.018529194352816736,0.8785894374999997,0.15403345006126412,1709.4655931818181,12.112104446499304
0.9,1.0,0.8999923865853661,0.020363635487767328,0.9976159765853658,0.12780935940679994,1692.9429073170734,9.982422969775804
0.9,1.1,0.9014466047727272,0.019201306279341857,1.08751582,0.13401958790332266,1676.6220227272722,10.10385195626049
0.9,1.2000000000000002,0.899047616,0.01945629211204125,1.1988610662499999,0.14467238270450386,1664.1267125,9.84179703804613
0.9,1.3000000000000003,0.8991476313953488,0.022675542313266267,1.2960236281395348,0.13731751963239797,1650.0578604651162,8.880770305897547
0.9,1.4000000000000001,0.9009180592105261,0.020751067951663853,1.3837742868421052,0.14138885131746118,1637.1068894736843,10.369763497678418
0.9,1.5000000000000002,0.9016232490697674,0.020401510145700134,1.5053229581395349,0.13149691148051548,1625.9661744186044,9.425260308640004
0.9,1.6,0.9007566228888888,0.01876495364951692,1.6027587244444443,0.169540135514275,1614.5028022222225,10.389684823911516
0.9,1.7000000000000002,0.9023049695555555,0.022926804635538818,1.6690239844444446,0.1343708690815568,1605.1803955555552,12.019780899351897
0.9,1.8000000000000003,0.8995972440000001,0.018936656751085527,1.7889726088888886,0.1458843387374484,1593.5981466666663,8.582163921648451
0.9,1.9000000000000001,0.9003113195000001,0.02250683630523323,1.9018467625,0.16614242042498312,1585.465135,7.81137581094234
1.0,0.1,1.008408211190476,0.021978702608097596,0.08970650612619047,0.06750436925593853,2710.724892857143,870.450211788858
1.0,0.2,1.0039341645238093,0.0199872201577177,0.19476468294285715,0.09299422282707887,2132.7862428571425,118.7095974155441
1.0,0.30000000000000004,1.0021660549999998,0.022367304263689238,0.3277027836842105,0.11297029919018006,2014.370244736842,20.93085468004612
1.0,0.4,1.0040572244000001,0.027920557392652486,0.4306256272,0.10169547593697173,1955.353732,18.5140915626929
1.0,0.5,1.0029033457142857,0.02561784329331766,0.5070347483333333,0.10105525641189965,1917.486607142857,19.635332623425775
1.0,0.6,1.0042388737209302,0.019178397935957874,0.6077720827906976,0.09193733162324447,1871.0998348837209,16.334595592361424
1.0,0.7000000000000001,1.008286652727273,0.016224092495289964,0.6926130579545454,0.09632957239370978,1848.7496909090905,17.58161713105763
1.0,0.8,1.002691849777778,0.021562677561615617,0.8020760017777778,0.1201730004648788,1823.018308888889,30.807986523604356
1.0,0.9,0.9958487474358975,0.017888752283143045,0.9344890248717947,0.13952675167491718,1791.8360102564106,14.958800023582636
1.0,1.0,0.9945692372727273,0.02235941071432017,1.0017335727272727,0.13035717353877066,1771.350024242424,12.070468264372783
1.0,1.1,1.0045279709523807,0.02045332798067448,1.0923143164285716,0.16579545326032685,1754.9658047619048,15.467209476439905
1.0,1.2000000000000002,0.9991154797435897,0.01821077510046948,1.18701959,0.13245900658189555,1734.2226179487177,12.624650784972175
1.0,1.3000000000000003,1.0039423354285715,0.02440996045729407,1.3155437628571427,0.11191764762395882,1718.1688857142858,11.383897095663386
1.0,1.4000000000000001,1.0007822421052632,0.02149848958437583,1.4077297184210529,0.13103346412757527,1702.6661421052631,10.65772163846307
1.0,1.5000000000000002,0.996833049111111,0.0167187908432555,1.5125189377777777,0.1714898261713677,1686.3276155555557,11.301524389940704
1.0,1.6,0.9986205164285715,0.02405202147571768,1.6141831690476192,0.14555209604177322,1674.6513976190477,12.014521541837617
1.0,1.7000000000000002,1.0017481324444444,0.02519601799225436,1.6825861755555556,0.1429784339759192,1661.1843777777776,9.321716379267622
1.0,1.8000000000000003,0.9995528224444443,0.026498326689059454,1.7940308555555555,0.1422653962165401,1650.9862111111113,9.955363119873804
1.0,1.9000000000000001,0.9992468943181817,0.023292240305308794,1.8932528386363636,0.13042257564283669,1639.717868181818,10.287549638448061
1.1,0.1,1.102922362222222,0.024150538572308772,0.09652851306666665,0.012742823238029756,7710.1490022222215,567.037005671857
1.1,0.2,1.1024592021276596,0.022573086671469077,0.19530715699999995,0.08642421394462638,2711.2924489361694,712.4354013856341
1.1,0.30000000000000004,1.105078985,0.023459491894173123,0.28279535095,0.09516478335058243,2245.82243,34.284527647031986
1.1,0.4,1.095779156756757,0.021240541605116143,0.3793409194594595,0.0722319694037886,2138.368718918919,29.25230098259162
1.1,0.5,1.093989861904762,0.024675693388346607,0.49378779880952384,0.08331326507016136,2061.3608523809526,20.65515118013903
1.1,0.6,1.0998716264705883,0.02042254182083395,0.6148778773529413,0.10367495311504568,2005.0156029411762,24.40741776147625
1.1,0.7000000000000001,1.1046253542857145,0.02278955296538107,0.7334722082857142,0.1187300280690345,1957.4634542857148,22.855038858714256
1.1,0.8,1.1134207416666666,0.02156765097257127,0.8567285344444444,0.10676438789266036,1917.6701194444443,16.863356060418567
1.1,0.9,1.1079387534883722,0.02444744722127255,0.9178790872093024,0.09414064688201464,1886.1061511627909,13.910791485555073
1.1,1.0,1.1098901027777777,0.02438691729589733,1.0041693705555557,0.13452893357449858,1861.7940472222222,16.84006678903499
1.1,1.1,1.1032640282051283,0.02342579256945542,1.090686512307692,0.1420277620365769,1834.690571794872,15.957441695976419
1.1,1.2000000000000002,1.1006319545454546,0.023430141346384794,1.1750375969696971,0.14385104330063475,1813.218990909091,15.08272278257405
1.1,1.3000000000000003,1.0918548175,0.019630809897975263,1.26745978225,0.13406108167362496,1794.0876725000003,12.07869706818553
1.1,1.4000000000000001,1.098880318181818,0.023453968813026024,1.431398531818182,0.14373874414514368,1772.811011363636,12.45988666748065
1.1,1.5000000000000002,1.101239984090909,0.020351531049138918,1.5051111318181822,0.1357774520044068,1754.5332613636363,12.355612988402834
1.1,1.6,1.0950639257142858,0.02347811071548918,1.60046202,0.17205297424315041,1738.957765714286,13.325206298117692
1.1,1.7000000000000002,1.101432418181818,0.02476736689118156,1.7011142386363631,0.155247237530497,1723.309043181818,11.219145418200357
1.1,1.8000000000000003,1.097609188095238,0.024346824381320426,1.7850925333333332,0.13548693532026249,1710.8722285714286,11.808401445102872
1.1,1.9000000000000001,1.0992939177777776,0.025264725325571467,1.8982151688888882,0.14939174443305886,1697.1730955555556,12.517896832934053
1.2000000000000002,0.1,1.2012530717391303,0.02588214797210332,0.09998141552173914,0.009567811501642914,11151.669430434784,614.0891760706486
1.2000000000000002,0.2,1.195719855,0.02532379459858801,0.186209149825,0.05774076220167722,3188.8954925,174.25157771059122
1.2000000000000002,0.30000000000000004,1.2002004315789474,0.02286418259944101,0.2903196355263158,0.06899378622624168,2578.426836842105,51.85278654715636
1.2000000000000002,0.4,1.2001430804878048,0.022656773748621066,0.3972024941463414,0.08185379572380048,2365.1168999999995,39.15721788961308
1.2000000000000002,0.5,1.1909393612903225,0.027301329217229192,0.5102333603225806,0.10073574760985064,2242.3975677419353,33.391737896849065
1.2000000000000002,0.6,1.2031081488372093,0.018329576950653827,0.5909017351162791,0.11203098019598785,2165.2511906976742,35.06654536230925
1.2000000000000002,0.7000000000000001,1.19861638372093,0.029890536996778457,0.7012073176744186,0.10512298630268115,2091.741876744186,21.17385110937036
1.2000000000000002,0.8,1.1990546174999999,0.027456453153319762,0.79892927175,0.1264193753934827,2037.4303224999999,21.920661708995986
1.2000000000000002,0.9,1.1978280405405404,0.02318513846986331,0.9122994286486485,0.1121167661557381,1995.5974648648648,17.279980206667464
1.2000000000000002,1.0,1.1869792568181818,0.026941707106525683,0.9567504377272726,0.10047952700537667,1960.8016704545453,18.812588545253167
1.2000000000000002,1.1,1.1988619073170732,0.02565187068118217,1.1119488368292683,0.08933264139922827,1925.153043902439,16.553449691007216
1.2000000000000002,1.2000000000000002,1.1841073071428572,0.027736596930490093,1.1349101757142854,0.12237267157229996,1901.0665380952387,14.481796748364129
1.2000000000000002,1.3000000000000003,1.1951445378378376,0.025790977402513217,1.2744247054054054,0.10788088826081851,1869.9204675675676,14.366084798901143
1.2000000000000002,1.4000000000000001,1.2081991923076922,0.029124143450381567,1.448798446153846,0.14297720309668582,1847.574934615385,15.411919670325679
1.2000000000000002,1.5000000000000002,1.1996066921052633,0.025538718364922552,1.4823095473684214,0.13877888580152042,1825.5754842105262,13.781115939603836
1.2000000000000002,1.6,1.1963129944444444,0.028209385492183894,1.5764490027777778,0.17551854711550902,1806.2529194444442,17.067672909184175
1.2000000000000002,1.7000000000000002,1.1983152477272727,0.028708278725407356,1.714989970454546,0.12229219286480449,1788.5034295454548,12.914803883485796
1.2000000000000002,1.8000000000000003,1.2008376236842107,0.026720855978158566,1.8017043657894733,0.1586987766115918,1770.8811815789477,10.677229359713282
1.2000000000000002,1.9000000000000001,1.1975019928571429,0.02081748807068337,1.922995416666667,0.13985701699329675,1753.2604619047615,12.933144887734016
1.3000000000000003,0.1,1.2995045666666665,0.02692100081381117,0.09913838627083334,0.006620098966718296,13600.232666666669,472.530401481408
1.3000000000000003,0.2,1.3014900711111113,0.028201603487080267,0.19839522622222228,0.028137032106707136,5007.286204444445,265.18500208612096
1.3000000000000003,0.30000000000000004,1.2960801000000002,0.03534899508793239,0.291605736969697,0.06534737683880358,3162.3373696969693,98.11344994987367
1.3000000000000003,0.4,1.3017909621621622,0.026560468601729007,0.38372315216216213,0.08208770905298249,2686.7151972972974,59.090960019331305
1.3000000000000003,0.5,1.2953732805555556,0.027729579902964617,0.4790276125,0.08683504251561282,2465.9665416666667,45.179689923622206
1.3000000000000003,0.6,1.2967435952380955,0.024484784478012854,0.5936804702380952,0.10904704673226194,2340.3915047619043,36.02190501789917
1.3000000000000003,0.7000000000000001,1.3035072454545455,0.02879280030211509,0.6967402831818181,0.09511712197639992,2252.9442340909086,35.65615061898316
1.3000000000000003,0.8,1.2985792351351353,0.026389333678029606,0.799911497027027,0.10988282356763798,2171.0872621621625,30.441332620538233
1.3000000000000003,0.9,1.303324475,0.02784384386235073,0.8924416829545454,0.09763461831127096,2115.5342886363637,24.287205540424466
1.3000000000000003,1.0,1.3056105272727274,0.02816524800718205,0.9754307949999999,0.12431729313023497,2067.7913681818177,22.0797842717328
1.3000000000000003,1.1,1.3008913022727275,0.02889497496308036,1.1025637852272727,0.11658213648336861,2020.8157636363642,18.896291762191307
1.3000000000000003,1.2000000000000002,1.3096698411764705,0.02315463751274328,1.2598954370588236,0.13951352482632948,1984.8150088235295,21.287390815185677
1.3000000000000003,1.3000000000000003,1.3000761095238096,0.02656438200390581,1.270241746666667,0.1322582923805828,1957.1949738095236,19.075211920960484
1.3000000000000003,1.4000000000000001,1.298623639473684,0.025068011705836748,1.4317087184210524,0.10161035876397709,1919.840247368421,13.024195454427304
1.3000000000000003,1.5000000000000002,1.3019885027777778,0.023114797911372796,1.547426852777778,0.1375958346437846,1898.4423666666667,16.23103299035182
1.3000000000000003,1.6,1.3054655790697676,0.025034678449020294,1.612561153488372,0.1427839232074838,1878.9399302325578,13.791617464453891
1.3000000000000003,1.7000000000000002,1.2966694604651166,0.024880135259401456,1.7351677186046512,0.13428274098428886,1853.5197302325582,14.529975576437725
1.3000000000000003,1.8000000000000003,1.2920599533333335,0.026733099936592116,1.7845073311111115,0.15834560709428505,1837.7556822222218,13.80635677492703
1.3000000000000003,1.9000000000000001,1.300823668292683,0.02552385500146527,1.9305920975609758,0.13462688362652891,1817.564104878049,11.196543012170796
1.4000000000000001,0.1,1.3993419791666666,0.032017248671347455,0.101097218125,0.006794920984617924,15591.110208333334,531.3878117549037
1.4000000000000001,0.2,1.3958860972222225,0.03055180221544937,0.19921436027777775,0.01986939258403606,6435.260044444444,220.01972801327062
1.4000000000000001,0.30000000000000004,1.4055039999999999,0.0366731630412745,0.30587428095238095,0.039510287443099805,3862.4017285714285,143.90834182732803
1.4000000000000001,0.4,1.3948410685714285,0.022244829760049503,0.40826204028571433,0.06572521503657079,3080.711037142857,92.51211369046942
1.4000000000000001,0.5,1.4010650108108107,0.0342235578522273,0.5107632235135134,0.0751575654557002,2759.199491891892,54.45365291445852
1.4000000000000001,0.6,1.4061258697674417,0.024532081593051897,0.5869556958139533,0.06987889962187802,2569.212013953488,44.33212596699778
1.4000000000000001,0.7000000000000001,1.3986273977272727,0.030906543430495922,0.6981292002272728,0.09640551302286908,2430.8865136363634,50.26301725087375
1.4000000000000001,0.8,1.4015954,0.03129646888986495,0.8048311676190478,0.09837630653117427,2327.470602380952,31.975886963709808
1.4000000000000001,0.9,1.4059168727272726,0.031893196685003934,0.8749631500000002,0.10643398432628724,2256.069354545454,33.25468845191369
1.4000000000000001,1.0,1.392963909090909,0.029141393306802193,1.0019667370454546,0.10446918734040499,2183.716922727273,27.862217828913884
1.4000000000000001,1.1,1.3927868386363638,0.032785132827245024,1.0903085781818183,0.11396473442267431,2129.212195454545,24.072387590471557
