T_imp,v_imp,N_avg_points,time,Temp,Temp_std,Press,Press_std,P_tail_corr
2,8.58064516129032,18,54.7392585277557,2.00057395061111,0.003790497721973,0.2137485537,0.001296565043838,0.205320157339844
2,6.67782426778243,18,64.3223495483398,2.00093247661111,0.003722821175812,0.263962361433333,0.001527560460496,0.250046347197916
2,5.46575342465753,18,73.7900807857513,1.99930521877778,0.002806593063473,0.313441818433333,0.001735026278587,0.292669509864355
2,4.62608695652174,18,82.1396462917328,2.00036806433333,0.004252235779907,0.361106893527778,0.001896338871429,0.332109614166939
2,4.01005025125628,18,91.4293174743652,2.00116153333333,0.003756926994465,0.410310082594444,0.003153283176907,0.371719155983443
2,3.53880266075388,18,99.8021149635315,1.99959648133333,0.003897583838723,0.460074942483333,0.003546585918694,0.41052169216387
2,3.16666666666667,18,108.301291227341,2.000126745,0.004025213888431,0.515171687244445,0.004012685773866,0.45328743675822
2,2.86535008976661,18,116.556862354279,1.99987338316667,0.004317495932119,0.570445726905555,0.004108246446569,0.494861799794267
2,2.61639344262295,18,123.671743631363,2.00047452683333,0.002801701112241,0.630128404772222,0.004319167565582,0.539476124577571
2,2.40723981900453,18,130.973347187042,1.99733199038889,0.005443799758994,0.696529208905556,0.006894708446617,0.589439899169242
2,2.22905027932961,18,139.280408620834,1.99956283705556,0.004997994207175,0.769649839488889,0.007658434229304,0.644754823752611
2,2.07542262678804,18,147.750102996826,1.9997130485,0.004127257139217,0.847861082716667,0.00654572281925,0.703791684522125
2,1.94160583941606,18,155.078048229218,2.00245157694444,0.003482591875354,0.946691918788889,0.006272871837499,0.782079461677783
2,1.824,18,161.202948331833,1.99994338461111,0.005339124617283,1.04341897184444,0.008048254533991,0.856894779358469
2,1.7198275862069,18,168.620440006256,2.00045756133333,0.003431464561935,1.15902151747222,0.008064417541982,0.949216913153085
2,1.62691131498471,18,174.794336080551,1.99975232294444,0.004672857536896,1.28832305773333,0.009382767059219,1.05386936512273
2,1.54352030947776,18,181.47634768486,1.99985501227778,0.00424180492408,1.43763570338889,0.009449616815922,1.17716424602852
2,1.46826126954922,18,170.895627498627,1.99991908294444,0.00497660816093,1.60581458277778,0.010513907206906,1.31795668420935
2,1.4,18,174.466923713684,1.99833973733333,0.005479158626753,1.79394461644444,0.015318676082338,1.47733160020964
2.5,12,18,38.0442810058594,2.499313924,0.004878088158901,0.210566527172222,0.000883244513354,0.206257072229026
2.5,8.58064516129032,18,47.9367756843567,2.50007408138889,0.004538283688744,0.285426414261111,0.001546587355556,0.276998017900955
2.5,6.67782426778243,18,56.5899674892426,2.50131584083333,0.005684655512912,0.360636612122222,0.002099207713881,0.346720597886805
2.5,5.46575342465753,18,66.1368176937103,2.50023548544444,0.005078330167721,0.434030476961111,0.002021076656794,0.413258168392133
2.5,4.62608695652174,18,73.0750684738159,2.50087578,0.003977603941277,0.510334457277778,0.002078985670988,0.481337177916939
2.5,4.01005025125628,18,80.9506859779358,2.49990411388889,0.004339436323412,0.588885028622222,0.003952924385446,0.550294102011221
2.5,3.53880266075388,18,90.8127994537353,2.49785138888889,0.004420950933359,0.669225276294444,0.003511616287644,0.619672025974981
2.5,3.16666666666667,18,121.429611206055,2.50058250866667,0.00551400880147,0.755143795516667,0.004574978758877,0.693259545030442
2.5,2.86535008976661,18,127.711623430252,2.498735756,0.00585591079692,0.846044689861111,0.006788397955452,0.770460762749823
2.5,2.61639344262295,18,138.078976631165,2.49907944494444,0.003725871236249,0.945365733583333,0.006052034940699,0.854713453388682
2.5,2.40723981900453,18,143.300562143326,2.49837207938889,0.004620065492113,1.04539860623889,0.006218319993675,0.938309296502576
2.5,2.22905027932961,18,148.992110490799,2.50096923122222,0.007076082485191,1.16879112138333,0.006281139673001,1.04389610564705
2.5,2.07542262678804,18,161.863346338272,2.50028146777778,0.006684193792064,1.294703575,0.00890637461133,1.15063417680546
2.5,1.94160583941606,18,168.257560491562,2.49955662077778,0.005579954563722,1.43290179872222,0.009241638615605,1.26828934161111
2.5,1.824,18,173.852248668671,2.49903645644444,0.005296340150063,1.59034634233333,0.010138373536743,1.40382214984736
2.5,1.7198275862069,18,185.761576890945,2.49963266538889,0.00619236548669,1.75914832794444,0.014004847907383,1.5493437236253
2.5,1.62691131498471,18,191.627982139587,2.50054985394444,0.006951638414958,1.95624863733333,0.01244136113788,1.72179494472273
2.5,1.54352030947776,18,199.609238147736,2.49771902588889,0.004419899668495,2.16742314544444,0.009592273269322,1.90695168808407
2.5,1.46826126954922,18,203.079836845398,2.50054825888889,0.00595493450069,2.40959366327778,0.012130970914507,2.12173576470935
2.5,1.4,18,212.711888074875,2.49983402877778,0.006877039941407,2.66638901533333,0.014010823657391,2.34977599909853
3,12,18,46.2818500995636,3.00069696816667,0.0053267682579,0.26120571615,0.000608774053855,0.256896261206804
3,8.58064516129032,18,58.8812131881714,2.99848055911111,0.006047799083963,0.358690495638889,0.001107569542108,0.350262099278733
3,6.67782426778243,18,69.4589648246765,2.99880964594444,0.003534983637358,0.455943777327778,0.001793104611506,0.442027763092361
3,5.46575342465753,18,79.578216791153,2.99985651177778,0.006294520771388,0.554719339477778,0.002200927985974,0.5339470309088
3,4.62608695652174,18,88.9331836700439,3.00168023,0.004950497663968,0.657712150688889,0.00329693267931,0.62871487132805
3,4.01005025125628,18,100.383517980576,2.99791855677778,0.007016538186521,0.76296880765,0.004506197490467,0.724377881038999
3,3.53880266075388,18,94.981522321701,2.99865100388889,0.00431915539794,0.872238978338889,0.005394344886936,0.822685728019426
3,3.16666666666667,18,94.9957990646362,2.99998325116667,0.006427866829698,0.989540299938889,0.005099447491408,0.927656049452664
3,2.86535008976661,18,102.971952676773,2.99909069405556,0.004315940995206,1.11598688511667,0.005420385659256,1.04040295800538
3,2.61639344262295,18,110.889881372452,3.00080864911111,0.006816888283102,1.25222021795,0.006382200358232,1.16156793775535
3,2.40723981900453,18,118.547266244888,2.99957065583333,0.007562737966235,1.39512742466667,0.009588447954882,1.28803811493036
3,2.22905027932961,18,124.459789276123,3.00090859077778,0.006662950376077,1.55608437355556,0.00843842859347,1.43118935781928
3,2.07542262678804,18,131.590355634689,2.99994515383333,0.007296646396203,1.72912559711111,0.010657160701262,1.58505619891657
3,1.94160583941606,18,137.583467483521,3.00166913138889,0.005135939262596,1.91833603077778,0.007205388731737,1.75372357366667
3,1.824,18,144.539668798447,2.99972707933333,0.007007513410798,2.12666703783333,0.008688189110304,1.94014284534736
3,1.7198275862069,18,150.383825063705,3.00131213483333,0.005987124241492,2.35461540177778,0.01017940105656,2.14481079745864
3,1.62691131498471,18,155.211652040482,3.00039403455556,0.008375661093522,2.59861392877778,0.015290045109014,2.36416023616718
3,1.54352030947776,18,161.993150949478,2.99792245988889,0.00785808792892,2.88184689322222,0.012722302634658,2.62137543586185
3,1.46826126954922,18,168.472663879395,3.00010456727778,0.005810550154448,3.18337794638889,0.011752430446811,2.89552004782046
3,1.4,18,176.559478521347,2.99793447016667,0.007202571754098,3.51503290438889,0.014688707032454,3.19841988815409
3.5,12,18,38.5792388916016,3.50010745061111,0.007230602696384,0.310998318183333,0.000945930342019,0.306688863240137
3.5,8.58064516129032,18,48.1955258846283,3.50241126422222,0.005378287564099,0.429794795733333,0.001713392364393,0.421366399373177
3.5,6.67782426778243,18,57.0754771232605,3.49806192533333,0.006578236259227,0.549835282488889,0.001967284154229,0.535919268253472
3.5,5.46575342465753,18,65.6630799770355,3.50171639288889,0.006336076515248,0.673461162683333,0.003655619641044,0.652688854114355
3.5,4.62608695652174,18,73.2549877166748,3.49736534755556,0.006323866865757,0.801983614122222,0.002989246428846,0.772986334761383
3.5,4.01005025125628,18,81.6033673286438,3.49716044816667,0.007033645304975,0.934406893566666,0.003824599632161,0.895815966955665
3.5,3.53880266075388,18,88.8412914276123,3.50144910227778,0.006338326573823,1.07642584388889,0.005660834621373,1.02687259356943
3.5,3.16666666666667,18,95.6350476741791,3.50008123855556,0.006265775154375,1.22670959094444,0.005146945432334,1.16482534045821
3.5,2.86535008976661,18,103.886127471924,3.4979436885,0.006995486566634,1.38432846394444,0.006797556081429,1.30874453683315
3.5,2.61639344262295,18,111.394277095795,3.50232042261111,0.004816628572936,1.55633053444444,0.008465287498061,1.46567825424979
3.5,2.40723981900453,18,117.97433257103,3.49676706361111,0.007353488653294,1.73989936244444,0.010341453373634,1.63281005270813
3.5,2.22905027932961,18,124.376592874527,3.50235973722222,0.006368304403181,1.94208163983333,0.007578271301828,1.81718662409705
3.5,2.07542262678804,18,132.387471437454,3.50057866816667,0.007131864815505,2.15217231355556,0.013069707821074,2.00810291536102
3.5,1.94160583941606,18,137.976946115494,3.50077469377778,0.006184763097355,2.39488198577778,0.01230650355118,2.23026952866667
3.5,1.824,18,144.485417366028,3.49906870605556,0.009226227010524,2.64413311483333,0.014164957288934,2.45760892234736
3.5,1.7198275862069,18,151.237330198288,3.49689146283333,0.009387756810221,2.92289513216667,0.009981839279036,2.71309052784753
3.5,1.62691131498471,18,157.129945039749,3.50041152472222,0.007535615138251,3.23016298833333,0.016694200245742,2.99570929572273
3.5,1.54352030947776,18,163.753543615341,3.49779742366667,0.007865384605114,3.55619630777778,0.021856713993224,3.29572485041741
3.5,1.46826126954922,18,169.130680799484,3.49847071705556,0.007873343121036,3.92123870266667,0.017080147865185,3.63338080409824
3.5,1.4,18,176.020270347595,3.50357861144444,0.008100853244693,4.33392597344445,0.018416404100769,4.01731295720965
4,12,18,37.9393517971039,4.00261301716667,0.007913589692681,0.3606411561,0.00084149000171,0.356331701156804
4,8.58064516129032,18,48.5437431335449,4.00016938416667,0.008725822779561,0.501330853605556,0.001649011364004,0.4929024572454
4,6.67782426778243,18,57.891764163971,3.99891074227778,0.0052919092456,0.643080947572222,0.001919128139019,0.629164933336805
4,5.46575342465753,18,65.7048199176788,4.00024674416667,0.009368516206636,0.790927710411111,0.003077009599099,0.770155401842133
4,4.62608695652174,18,74.2694761753082,3.99802529144444,0.007355726324204,0.944538651955555,0.004888784731453,0.915541372594716
4,4.01005025125628,18,81.7776906490326,4.00416590477778,0.010123343194189,1.10530855390556,0.005067406687885,1.06671762729456
4,3.53880266075388,18,88.3761765956879,3.99848029966667,0.007825364543701,1.27656992394444,0.004467827306663,1.22701667362498
4,3.16666666666667,18,96.1326639652252,3.99872995711111,0.007808477230332,1.45616638677778,0.008536344469392,1.39428213629155
4,2.86535008976661,18,103.646476745605,4.00030895033333,0.007847580139007,1.64960629094444,0.007347182486815,1.57402236383315
4,2.61639344262295,18,110.733824253082,3.99846814405556,0.007305546325603,1.85272008472222,0.009363414233855,1.76206780452757
4,2.40723981900453,18,118.539791345596,3.99717824372222,0.009201068533874,2.07516442316667,0.009873914292154,1.96807511343036
4,2.22905027932961,18,124.815825939178,3.99908210766667,0.008593612388071,2.31296320172222,0.011796407610364,2.18806818598594
4,2.07542262678804,18,133.248006820679,3.99769504472222,0.006772799707278,2.57184846966667,0.012869604690016,2.42777907147213
4,1.94160583941606,18,139.106115579605,3.996959246,0.009272039230299,2.84567270733333,0.012577645204976,2.68106025022222
4,1.824,18,144.936412334442,4.00270672044445,0.007945299748343,3.1506630325,0.018042030282249,2.96413884001403
4,1.7198275862069,18,154.43545460701,4.00041251727778,0.008165097469815,3.48532176716667,0.020989941323337,3.27551716284753
4,1.62691131498471,18,168.116289615631,3.99889426,0.00770010286634,3.84304804233333,0.014152852913502,3.60859434972273
4,1.54352030947776,18,163.857218027115,3.99774164866667,0.007619760895873,4.22520461388889,0.014157460877559,3.96473315652852
4,1.46826126954922,18,170.049790143967,3.99872992388889,0.009062762241859,4.65337814916667,0.021808280274583,4.36552025059824
4,1.4,18,179.95019364357,3.99969964055556,0.009997631279393,5.11704119977778,0.020979847078128,4.80042818354298
4.5,12,18,38.5300705432892,4.50162972044445,0.009213763796702,0.410279074977778,0.001522464310333,0.405969620034582
4.5,8.58064516129032,18,48.8395657539368,4.50124337311111,0.0106487327028,0.571470108161111,0.002454299472479,0.563041711800955
4.5,6.67782426778243,18,57.5748136043549,4.49533847822222,0.009289177066647,0.736564577944444,0.003076859456727,0.722648563709027
4.5,5.46575342465753,18,66.121283531189,4.49824456572222,0.007132307682117,0.909940076911111,0.003887807613717,0.889167768342133
4.5,4.62608695652174,18,73.4518215656281,4.49975634366667,0.007505566192028,1.08524465194444,0.0045280268508,1.0562473725836
4.5,4.01005025125628,18,82.1407451629639,4.49694276938889,0.008102343617342,1.27400128627778,0.005080945553115,1.23541035966678
4.5,3.53880266075388,18,89.6158845424652,4.49787064672222,0.009781245865087,1.47519626533333,0.006640210326251,1.42564301501387
4.5,3.16666666666667,18,97.4018130302429,4.50067347972222,0.008580256365854,1.68353271077778,0.006954166183491,1.62164846029155
4.5,2.86535008976661,18,105.917561531067,4.49961203433333,0.007332175186037,1.90945368572222,0.008744673209404,1.83386975861093
